DlyCalDt,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx
2001-05-30,-0.017571,-0.017776,-0.016165,-0.016292,-0.015656,1248.08
2001-05-31,0.007658,0.007595,0.007394,0.007373,0.006202,1255.82
2001-06-01,0.005390,0.005380,0.006182,0.006142,0.003862,1260.67
2001-06-04,0.005078,0.005059,0.005381,0.005355,0.005108,1267.11
2001-06-05,0.014223,0.014214,0.011546,0.011530,0.012990,1283.57
2001-06-06,-0.009440,-0.009564,-0.003239,-0.003342,-0.010549,1270.03
2001-06-07,0.005322,0.005295,0.005450,0.005407,0.005457,1276.96
2001-06-08,-0.009528,-0.009535,-0.002055,-0.002090,-0.009397,1264.96
2001-06-11,-0.009595,-0.009602,-0.005670,-0.005689,-0.008356,1254.39
2001-06-12,0.000200,0.000179,-0.001290,-0.001320,0.001164,1255.85
2001-06-13,-0.009958,-0.010192,-0.002350,-0.002626,-0.011347,1241.60
2001-06-14,-0.019201,-0.019222,-0.014884,-0.014909,-0.017502,1219.87
2001-06-15,-0.004904,-0.004917,-0.004954,-0.005031,-0.004517,1214.36
2001-06-18,-0.006689,-0.006717,-0.012842,-0.012897,-0.004883,1208.43
2001-06-19,0.001768,0.001760,-0.005603,-0.005622,0.003434,1212.58
2001-06-20,0.009743,0.009706,0.001333,0.001285,0.008709,1223.14
2001-06-21,0.009901,0.009881,0.003729,0.003699,0.011364,1237.04
2001-06-22,-0.009010,-0.009013,-0.002499,-0.002512,-0.009450,1225.35
2001-06-25,-0.004851,-0.004856,-0.000218,-0.000233,-0.005509,1218.60
2001-06-26,-0.000155,-0.000162,0.004977,0.004968,-0.001510,1216.76
2001-06-27,-0.002117,-0.002284,0.004316,0.003981,-0.004676,1211.07
2001-06-28,0.012574,0.012558,0.007565,0.007524,0.012493,1226.20
2001-06-29,0.004332,0.004332,0.018683,0.018673,-0.001452,1224.42
2001-07-02,0.005340,0.005301,-0.005536,-0.005718,0.010037,1236.71
2001-07-03,-0.001734,-0.001883,-0.000217,-0.000299,-0.001827,1234.45
2001-07-05,-0.012098,-0.012245,-0.007388,-0.007429,-0.012321,1219.24
2001-07-06,-0.022162,-0.022327,-0.011844,-0.011999,-0.023498,1190.59
2001-07-09,0.005712,0.005695,0.002084,0.002068,0.006879,1198.78
2001-07-10,-0.014251,-0.014292,-0.009419,-0.009442,-0.014398,1181.52
2001-07-11,-0.002280,-0.002359,-0.005392,-0.005537,-0.001134,1180.18
2001-07-12,0.023558,0.023540,0.014742,0.014682,0.023691,1208.14
2001-07-13,0.005369,0.005355,0.003953,0.003896,0.006241,1215.68
2001-07-16,-0.011623,-0.011651,-0.007308,-0.007316,-0.010883,1202.45
2001-07-17,0.010631,0.010630,0.005250,0.005243,0.009971,1214.44
2001-07-18,-0.006847,-0.006912,-0.008035,-0.008084,-0.005542,1207.71
2001-07-19,0.005146,0.005141,0.005492,0.005486,0.006053,1215.02
2001-07-20,-0.002910,-0.002913,0.000338,0.000308,-0.003432,1210.85
2001-07-23,-0.014650,-0.014662,-0.005583,-0.005596,-0.016369,1191.03
2001-07-24,-0.016244,-0.016256,-0.011498,-0.011564,-0.016272,1171.65
2001-07-25,0.013667,0.013655,0.002765,0.002718,0.016080,1190.49
2001-07-26,0.011500,0.011484,0.007670,0.007651,0.010450,1202.93
2001-07-27,0.003303,0.003210,0.003519,0.003395,0.002402,1205.82
2001-07-30,-0.001179,-0.001227,-0.001137,-0.001208,-0.001078,1204.52
2001-07-31,0.004891,0.004875,0.003217,0.003155,0.005571,1211.23
2001-08-01,0.005035,0.004916,0.006447,0.006354,0.003880,1215.93
2001-08-02,0.003220,0.003120,0.002534,0.002473,0.003964,1220.75
2001-08-03,-0.004627,-0.004652,0.000534,0.000478,-0.005243,1214.35
2001-08-06,-0.011012,-0.011033,-0.005902,-0.005914,-0.011422,1200.48
2001-08-07,0.002247,0.002215,-0.000388,-0.000414,0.003265,1204.40
2001-08-08,-0.016731,-0.016865,-0.010006,-0.010156,-0.017328,1183.53
2001-08-09,-0.000140,-0.000293,-0.001148,-0.001168,-0.000084,1183.43
2001-08-10,0.004280,0.004269,0.000754,0.000724,0.005687,1190.16
2001-08-13,0.002332,0.002219,0.002532,0.002373,0.000949,1191.29
2001-08-14,-0.002438,-0.002472,0.001608,0.001575,-0.003828,1186.73
2001-08-15,-0.006807,-0.006976,-0.004715,-0.004818,-0.007339,1178.02
2001-08-16,0.001920,0.001879,-0.002089,-0.002155,0.003090,1181.66
2001-08-17,-0.015924,-0.015971,-0.006831,-0.006845,-0.016663,1161.97
2001-08-20,0.006837,0.006835,-0.000438,-0.000449,0.008124,1171.41
2001-08-21,-0.011467,-0.011470,-0.008022,-0.008035,-0.012079,1157.26
2001-08-22,0.007436,0.007364,0.004418,0.004360,0.006956,1165.31
2001-08-23,-0.002763,-0.002783,-0.003714,-0.003734,-0.002763,1162.09
2001-08-24,0.018220,0.018200,0.010825,0.010776,0.019654,1184.93
2001-08-27,-0.003691,-0.003696,-0.001755,-0.001767,-0.004827,1179.21
2001-08-28,-0.014374,-0.014387,-0.007405,-0.007460,-0.015010,1161.51
2001-08-29,-0.009583,-0.009740,-0.002919,-0.003089,-0.011115,1148.60
2001-08-30,-0.015525,-0.015628,-0.009202,-0.009241,-0.017038,1129.03
2001-08-31,0.004059,0.004046,0.005746,0.005731,0.004030,1133.58
2001-09-04,-0.001656,-0.001663,-0.005710,-0.005734,-0.000565,1132.94
2001-09-05,-0.003236,-0.003415,-0.008926,-0.009026,-0.001059,1131.74
2001-09-06,-0.020698,-0.020744,-0.014189,-0.014233,-0.022390,1106.40
2001-09-07,-0.017764,-0.017774,-0.011544,-0.011557,-0.018637,1085.78
2001-09-10,0.003516,0.003502,-0.007365,-0.007387,0.006226,1092.54
2001-09-17,-0.050716,-0.051145,-0.042381,-0.042822,-0.049216,1038.77
2001-09-18,-0.008315,-0.008347,-0.009885,-0.009934,-0.005805,1032.74
2001-09-19,-0.017086,-0.017136,-0.024004,-0.024046,-0.016112,1016.10
2001-09-20,-0.030611,-0.030626,-0.032694,-0.032739,-0.031060,984.54
2001-09-21,-0.018585,-0.018594,-0.020145,-0.020176,-0.019034,965.80
2001-09-24,0.037719,0.037717,0.033190,0.033181,0.038983,1003.45
2001-09-25,0.007584,0.007570,0.003965,0.003945,0.008790,1012.27
2001-09-26,-0.006027,-0.006380,-0.009980,-0.010350,-0.005167,1007.04
2001-09-27,0.010694,0.010657,-0.000604,-0.000679,0.011489,1018.61
2001-09-28,0.022772,0.022761,0.025100,0.025063,0.021922,1040.94
2001-10-01,-0.004418,-0.004429,-0.010052,-0.010094,-0.002296,1038.55
2001-10-02,0.011549,0.011543,0.006998,0.006979,0.012306,1051.33
2001-10-03,0.022146,0.021971,0.020670,0.020566,0.019927,1072.28
2001-10-04,-0.000280,-0.000286,0.011089,0.011070,-0.002471,1069.63
2001-10-05,0.000404,0.000219,0.000512,0.000479,0.001636,1071.38
2001-10-08,-0.007684,-0.007684,-0.001935,-0.001936,-0.008344,1062.44
2001-10-09,-0.004786,-0.004837,-0.004089,-0.004115,-0.005356,1056.75
2001-10-10,0.023138,0.023093,0.019415,0.019350,0.022938,1080.99
2001-10-11,0.017246,0.017169,0.019491,0.019325,0.015208,1097.43
2001-10-12,-0.005431,-0.005445,0.000108,0.000045,-0.005267,1091.65
2001-10-15,-0.000767,-0.000771,0.002549,0.002534,-0.001530,1089.98
2001-10-16,0.007835,0.007832,0.011376,0.011361,0.006936,1097.54
2001-10-17,-0.019319,-0.019378,-0.006450,-0.006477,-0.018633,1077.09
2001-10-18,-0.007065,-0.007092,-0.004976,-0.005022,-0.007873,1068.61
2001-10-19,0.004919,0.004917,0.004695,0.004678,0.004557,1073.48
2001-10-22,0.014523,0.014509,0.008011,0.007996,0.015296,1089.90
2001-10-23,-0.004389,-0.004394,0.000496,0.000485,-0.004698,1084.78
2001-10-24,0.001022,0.001002,0.003920,0.003876,0.000387,1085.20
2001-10-25,0.013791,0.013781,0.011118,0.011099,0.013721,1100.09
2001-10-26,0.004294,0.004291,0.007220,0.007206,0.004109,1104.61
2001-10-29,-0.022574,-0.022677,-0.008931,-0.009062,-0.023818,1078.30
2001-10-30,-0.017161,-0.017214,-0.011457,-0.011514,-0.017166,1059.79
2001-10-31,0.002210,0.002100,0.010760,0.010688,-0.000009,1059.78
2001-11-01,0.020699,0.020586,0.008789,0.008720,0.022948,1084.10
2001-11-02,0.002178,0.002160,-0.000779,-0.000801,0.002859,1087.20
2001-11-05,0.013980,0.013957,0.008454,0.008418,0.014386,1102.84
2001-11-06,0.014136,0.014132,0.007042,0.007032,0.014526,1118.86
2001-11-07,-0.001915,-0.002206,0.000714,0.000574,-0.002735,1115.80
2001-11-08,0.001064,0.001022,0.002988,0.002969,0.002456,1118.54
2001-11-09,0.000951,0.000932,0.003390,0.003371,0.001582,1120.31
2001-11-12,-0.000561,-0.000561,0.001351,0.001351,-0.001767,1118.33
2001-11-13,0.018552,0.018398,0.013955,0.013777,0.018563,1139.09
2001-11-14,0.003493,0.003283,0.007522,0.007419,0.001861,1141.21
2001-11-15,0.000024,0.000002,0.000384,0.000337,0.000903,1142.24
2001-11-16,-0.001699,-0.001777,0.006131,0.006046,-0.003143,1138.65
2001-11-19,0.011676,0.011660,0.011593,0.011571,0.010899,1151.06
2001-11-20,-0.008250,-0.008295,-0.004841,-0.004909,-0.007298,1142.66
2001-11-21,-0.004484,-0.004512,0.000343,0.000313,-0.004927,1137.03
2001-11-23,0.011704,0.011688,0.010422,0.010405,0.011706,1150.34
2001-11-26,0.007432,0.007428,0.005665,0.005652,0.006155,1157.42
2001-11-27,-0.005066,-0.005078,0.001709,0.001694,-0.006843,1149.50
2001-11-28,-0.017338,-0.017511,-0.009929,-0.010083,-0.018251,1128.52
2001-11-29,0.011230,0.011143,0.009194,0.009134,0.010350,1140.20
2001-11-30,-0.000933,-0.000935,0.001061,0.001041,-0.000658,1139.45
2001-12-03,-0.008432,-0.008439,-0.007400,-0.007427,-0.008381,1129.90
2001-12-04,0.014756,0.014753,0.011957,0.011874,0.013187,1144.80
2001-12-05,0.023122,0.022831,0.016934,0.016830,0.022318,1170.35
2001-12-06,-0.001083,-0.001124,0.006297,0.006222,-0.002777,1167.10
2001-12-07,-0.007313,-0.007315,0.001828,0.001819,-0.007531,1158.31
2001-12-10,-0.015035,-0.015052,-0.007336,-0.007360,-0.015868,1139.93
2001-12-11,-0.001758,-0.001764,0.002867,0.002842,-0.002781,1136.76
2001-12-12,0.000557,0.000349,0.002111,0.001815,0.000273,1137.07
2001-12-13,-0.015388,-0.015446,-0.008349,-0.008447,-0.015557,1119.38
2001-12-14,0.003485,0.003477,0.002317,0.002250,0.003314,1123.09
2001-12-17,0.010394,0.010370,0.005045,0.005025,0.010035,1134.36
2001-12-18,0.008046,0.008016,0.007095,0.007025,0.007546,1142.92
2001-12-19,0.003645,0.003599,-0.002733,-0.002805,0.005810,1149.56
2001-12-20,-0.009356,-0.009470,-0.008644,-0.008738,-0.008377,1139.93
2001-12-21,0.006047,0.006022,0.010194,0.010153,0.004351,1144.89
2001-12-24,0.000228,0.000221,0.003541,0.003514,-0.000210,1144.65
2001-12-26,0.005228,0.005191,0.007185,0.007042,0.004124,1149.37
2001-12-27,0.006924,0.006627,0.008020,0.007638,0.006752,1157.13
2001-12-28,0.004377,0.004338,0.009311,0.009255,0.003362,1161.02
2001-12-31,-0.009722,-0.009724,0.006618,0.006605,-0.011145,1148.08
2002-01-02,0.003832,0.003712,0.007914,0.007854,0.005740,1154.67
2002-01-03,0.009844,0.009830,0.012919,0.012895,0.009180,1165.27
2002-01-04,0.006987,0.006986,0.011263,0.011251,0.006213,1172.51
2002-01-07,-0.006531,-0.006535,-0.000112,-0.000128,-0.006499,1164.89
2002-01-08,-0.002443,-0.002651,0.004929,0.004899,-0.003588,1160.71
2002-01-09,-0.004243,-0.004284,0.000727,0.000691,-0.004799,1155.14
2002-01-10,0.000579,0.000559,0.000383,0.000354,0.001221,1156.55
2002-01-11,-0.008776,-0.008837,-0.003945,-0.004188,-0.009468,1145.60
2002-01-14,-0.008123,-0.008124,-0.010399,-0.010408,-0.006276,1138.41
2002-01-15,0.005732,0.005727,0.001004,0.000975,0.006834,1146.19
2002-01-16,-0.016272,-0.016347,-0.011007,-0.011034,-0.016245,1127.57
2002-01-17,0.010140,0.010118,0.006987,0.006945,0.010030,1138.88
2002-01-18,-0.010133,-0.010137,-0.006143,-0.006153,-0.009922,1127.58
2002-01-22,-0.007796,-0.007809,-0.008083,-0.008096,-0.007334,1119.31
2002-01-23,0.008862,0.008842,0.007760,0.007674,0.007925,1128.18
2002-01-24,0.004027,0.004022,0.005578,0.005560,0.003519,1132.15
2002-01-25,0.000940,0.000939,0.000221,0.000217,0.000998,1133.28
2002-01-28,0.000101,0.000088,0.000446,0.000436,-0.000194,1133.06
2002-01-29,-0.025331,-0.025421,-0.011386,-0.011505,-0.028613,1100.64
2002-01-30,0.010237,0.010104,0.003632,0.003531,0.011748,1113.57
2002-01-31,0.013196,0.013085,0.009539,0.009492,0.014934,1130.20
2002-02-01,-0.006416,-0.006425,-0.002153,-0.002184,-0.007078,1122.20
2002-02-04,-0.023837,-0.023847,-0.016156,-0.016173,-0.024737,1094.44
2002-02-05,-0.004851,-0.004878,-0.007863,-0.007883,-0.004039,1090.02
2002-02-06,-0.007193,-0.007294,-0.009992,-0.010077,-0.005972,1083.51
2002-02-07,-0.003550,-0.003715,-0.005935,-0.005998,-0.003083,1080.17
2002-02-08,0.015799,0.015782,0.011972,0.011949,0.014859,1096.22
2002-02-11,0.013405,0.013362,0.007837,0.007819,0.014340,1111.94
2002-02-12,-0.003412,-0.003435,-0.000155,-0.000193,-0.003993,1107.50
2002-02-13,0.009546,0.009230,0.005815,0.005538,0.009941,1118.51
2002-02-14,-0.002464,-0.002533,-0.004786,-0.004816,-0.001815,1116.48
2002-02-15,-0.010279,-0.010314,-0.003773,-0.003802,-0.011017,1104.18
2002-02-19,-0.018868,-0.018894,-0.014657,-0.014745,-0.018874,1083.34
2002-02-20,0.012887,0.012809,0.004971,0.004910,0.013514,1097.98
2002-02-21,-0.014505,-0.014526,-0.008794,-0.008808,-0.015510,1080.95
2002-02-22,0.007242,0.007233,0.003898,0.003888,0.008224,1089.84
2002-02-25,0.016490,0.016479,0.005126,0.005074,0.017975,1109.43
2002-02-26,0.001059,0.000979,0.003444,0.003353,-0.000045,1109.38
2002-02-27,0.001081,0.000748,0.002706,0.002594,0.000460,1109.89
2002-02-28,-0.002910,-0.002939,-0.001053,-0.001084,-0.002847,1106.73
2002-03-01,0.021869,0.021854,0.012214,0.012195,0.022634,1131.78
2002-03-04,0.020416,0.020396,0.015140,0.015110,0.019491,1153.84
2002-03-05,-0.004810,-0.004814,0.002758,0.002742,-0.006673,1146.14
2002-03-06,0.013935,0.013750,0.012604,0.012477,0.014510,1162.77
2002-03-07,-0.003776,-0.003821,0.003769,0.003715,-0.004498,1157.54
2002-03-08,0.006939,0.006933,0.008684,0.008649,0.005849,1164.31
2002-03-11,0.002784,0.002773,0.004548,0.004535,0.003393,1168.26
2002-03-12,-0.002864,-0.002892,-0.002667,-0.002691,-0.002294,1165.58
2002-03-13,-0.009091,-0.009357,-0.003444,-0.003753,-0.009858,1154.09
2002-03-14,-0.000023,-0.000047,0.003725,0.003663,-0.000910,1153.04
2002-03-15,0.010225,0.010214,0.004630,0.004597,0.011379,1166.16
2002-03-18,0.001273,0.001256,0.004768,0.004750,-0.000523,1165.55
2002-03-19,0.003372,0.003365,0.002588,0.002573,0.004067,1170.29
2002-03-20,-0.014411,-0.014452,-0.005624,-0.005787,-0.015757,1151.85
2002-03-21,0.003144,0.003118,0.006353,0.006328,0.001511,1153.59
2002-03-22,-0.004248,-0.004251,-0.000430,-0.000436,-0.004239,1148.70
2002-03-25,-0.014346,-0.014349,-0.007033,-0.007042,-0.014651,1131.87
2002-03-26,0.005784,0.005598,0.004705,0.004359,0.005849,1138.49
2002-03-27,0.005506,0.005477,0.005686,0.005635,0.005349,1144.58
2002-03-28,0.003007,0.003005,0.005550,0.005531,0.002455,1147.39
2002-04-01,-0.001037,-0.001054,-0.001189,-0.001327,-0.000741,1146.54
2002-04-02,-0.008656,-0.008664,-0.004695,-0.004723,-0.008530,1136.76
2002-04-03,-0.009501,-0.009647,-0.005967,-0.006031,-0.009993,1125.40
2002-04-04,0.000922,0.000904,0.000767,0.000719,0.000835,1126.34
2002-04-05,-0.002536,-0.002555,-0.000045,-0.000072,-0.003205,1122.73
2002-04-08,0.002963,0.002769,0.002512,0.002483,0.002280,1125.29
2002-04-09,-0.005543,-0.005587,-0.001595,-0.001625,-0.006656,1117.80
2002-04-10,0.011473,0.011435,0.008542,0.008470,0.011335,1130.47
2002-04-11,-0.021317,-0.021446,-0.010049,-0.010222,-0.023689,1103.69
2002-04-12,0.008222,0.008217,0.011355,0.011322,0.006632,1111.01
2002-04-15,-0.005992,-0.006005,-0.001132,-0.001198,-0.007615,1102.55
2002-04-16,0.021964,0.021963,0.016455,0.016445,0.023418,1128.37
2002-04-17,-0.001967,-0.002020,0.001003,0.000972,-0.002038,1126.07
2002-04-18,-0.001513,-0.001527,0.003121,0.003090,-0.001421,1124.47
2002-04-19,0.000728,0.000719,0.002047,0.002016,0.000623,1125.17
2002-04-22,-0.014740,-0.014758,-0.008459,-0.008488,-0.015411,1107.83
2002-04-23,-0.005266,-0.005267,-0.001443,-0.001458,-0.006201,1100.96
2002-04-24,-0.006112,-0.006130,-0.002368,-0.002400,-0.007103,1093.14
2002-04-25,-0.001791,-0.001800,-0.002207,-0.002235,-0.001519,1091.48
2002-04-26,-0.013426,-0.013536,-0.009094,-0.009204,-0.013889,1076.32
2002-04-29,-0.008790,-0.008840,-0.006307,-0.006391,-0.010099,1065.45
2002-04-30,0.012116,0.012108,0.009807,0.009788,0.010765,1076.92
2002-05-01,0.007501,0.007411,0.001006,0.000904,0.008859,1086.46
2002-05-02,-0.001705,-0.001830,0.000092,0.000016,-0.001749,1084.56
2002-05-03,-0.008923,-0.008951,-0.001777,-0.001827,-0.010262,1073.43
2002-05-06,-0.018279,-0.018296,-0.011320,-0.011438,-0.019340,1052.67
2002-05-07,-0.003717,-0.003731,-0.005558,-0.005574,-0.003021,1049.49
2002-05-08,0.034475,0.034345,0.019044,0.018953,0.037504,1088.85
2002-05-09,-0.013940,-0.014093,-0.008012,-0.008055,-0.014547,1073.01
2002-05-10,-0.015373,-0.015391,-0.008233,-0.008272,-0.016794,1054.99
2002-05-13,0.017053,0.016914,0.007367,0.007175,0.018550,1074.56
2002-05-14,0.020937,0.020905,0.015259,0.015211,0.021144,1097.28
2002-05-15,-0.003349,-0.003612,0.000826,0.000744,-0.005660,1091.07
2002-05-16,0.003503,0.003466,-0.000966,-0.001035,0.006562,1098.23
2002-05-17,0.006945,0.006894,0.003755,0.003741,0.007612,1106.59
2002-05-20,-0.011924,-0.011928,-0.005644,-0.005683,-0.013293,1091.88
2002-05-21,-0.011140,-0.011153,-0.008592,-0.008615,-0.010990,1079.88
2002-05-22,0.003687,0.003628,-0.002236,-0.002296,0.005686,1086.02
2002-05-23,0.010484,0.010463,0.007424,0.007387,0.010184,1097.08
2002-05-24,-0.011307,-0.011312,-0.004768,-0.004789,-0.012087,1083.82
2002-05-28,-0.006811,-0.006823,-0.001727,-0.001808,-0.008553,1074.55
2002-05-29,-0.006594,-0.006731,-0.005692,-0.005830,-0.006412,1067.66
2002-05-30,-0.002317,-0.002414,-0.000972,-0.001031,-0.002810,1064.66
2002-05-31,0.002123,0.002122,0.003404,0.003389,0.002329,1067.14
2002-06-03,-0.023891,-0.023906,-0.017748,-0.017780,-0.024795,1040.68
2002-06-04,-0.001441,-0.001453,-0.003788,-0.003805,0.000010,1040.69
2002-06-05,0.007669,0.007374,0.000198,0.000081,0.008850,1049.90
2002-06-06,-0.018327,-0.018377,-0.014828,-0.014885,-0.019764,1029.15
2002-06-07,-0.000239,-0.000243,0.001635,0.001624,-0.001574,1027.53
2002-06-10,0.001732,0.001718,-0.002960,-0.002981,0.003124,1030.74
2002-06-11,-0.015944,-0.015959,-0.008843,-0.008872,-0.016629,1013.60
2002-06-12,0.004634,0.004434,-0.004260,-0.004547,0.006571,1020.26
2002-06-13,-0.010333,-0.010365,-0.006958,-0.007032,-0.010488,1009.56
2002-06-14,-0.000917,-0.000940,0.000333,0.000286,-0.002268,1007.27
2002-06-17,0.026832,0.026807,0.014612,0.014531,0.028691,1036.17
2002-06-18,0.000342,0.000297,-0.000404,-0.000504,0.000936,1037.14
2002-06-19,-0.015505,-0.015551,-0.014484,-0.014546,-0.016536,1019.99
2002-06-20,-0.012609,-0.012627,-0.003522,-0.003547,-0.013432,1006.29
2002-06-21,-0.014387,-0.014402,-0.002230,-0.002256,-0.017043,989.14
2002-06-24,0.001280,0.001272,-0.005020,-0.005045,0.003619,992.72
2002-06-25,-0.015443,-0.015448,-0.007740,-0.007762,-0.016702,976.14
2002-06-26,-0.003268,-0.003743,-0.008431,-0.008758,-0.002674,973.53
2002-06-27,0.016334,0.016306,0.011504,0.011454,0.017575,990.64
2002-06-28,0.002098,0.002088,0.011962,0.011959,-0.000838,989.81
2002-07-01,-0.021973,-0.021990,-0.018512,-0.018545,-0.021378,968.65
2002-07-02,-0.022423,-0.022599,-0.022552,-0.022639,-0.021225,948.09
2002-07-03,0.003614,0.003584,-0.004780,-0.004816,0.006223,953.99
2002-07-05,0.034437,0.034421,0.022109,0.022095,0.036730,989.03
2002-07-08,-0.011226,-0.011557,-0.007742,-0.007790,-0.012184,976.98
2002-07-09,-0.021878,-0.021948,-0.006812,-0.006835,-0.024719,952.83
2002-07-10,-0.029814,-0.029856,-0.016331,-0.016384,-0.033962,920.47
2002-07-11,0.005011,0.004939,-0.004137,-0.004328,0.007496,927.37
2002-07-12,-0.005823,-0.005826,-0.001543,-0.001565,-0.006448,921.39
2002-07-15,-0.004885,-0.004890,-0.010130,-0.010148,-0.003755,917.93
2002-07-16,-0.014205,-0.014217,-0.000382,-0.000424,-0.018389,901.05
2002-07-17,0.005990,0.005916,0.005126,0.005081,0.005538,906.04
2002-07-18,-0.025070,-0.025090,-0.013694,-0.013741,-0.027019,881.56
2002-07-19,-0.032917,-0.032925,-0.019187,-0.019204,-0.038341,847.76
2002-07-22,-0.032104,-0.032126,-0.021150,-0.021170,-0.032922,819.85
2002-07-23,-0.029557,-0.029564,-0.031140,-0.031164,-0.027017,797.70
2002-07-24,0.052303,0.052280,0.017953,0.017921,0.057315,843.42
2002-07-25,-0.005704,-0.005712,-0.003158,-0.003186,-0.005620,838.68
2002-07-26,0.014898,0.014889,0.007121,0.007101,0.016884,852.84
2002-07-29,0.053155,0.053031,0.034948,0.034834,0.054078,898.96
2002-07-30,0.004752,0.004687,0.005469,0.005401,0.004249,902.78
2002-07-31,0.005611,0.005491,-0.003660,-0.003733,0.009792,911.62
2002-08-01,-0.025850,-0.026002,-0.008909,-0.008979,-0.029574,884.66
2002-08-02,-0.022523,-0.022535,-0.017863,-0.018013,-0.023082,864.24
2002-08-05,-0.032872,-0.032900,-0.021300,-0.021318,-0.034296,834.60
2002-08-06,0.030122,0.030115,0.021540,0.021528,0.029919,859.57
2002-08-07,0.016766,0.016603,0.004275,0.004148,0.020010,876.77
2002-08-08,0.029326,0.029294,0.010703,0.010654,0.032722,905.46
2002-08-09,0.003413,0.003235,0.002446,0.002417,0.003512,908.64
2002-08-12,-0.003853,-0.003881,0.000037,0.000011,-0.005327,903.80
2002-08-13,-0.020222,-0.020355,-0.011727,-0.011930,-0.021675,884.21
2002-08-14,0.035449,0.035247,0.016207,0.016100,0.040047,919.62
2002-08-15,0.011751,0.011656,0.004773,0.004716,0.011559,930.25
2002-08-16,0.000815,0.000722,0.006803,0.006771,-0.001591,928.77
2002-08-19,0.020985,0.020969,0.011822,0.011808,0.023633,950.72
2002-08-20,-0.012101,-0.012118,-0.004417,-0.004443,-0.013979,937.43
2002-08-21,0.013574,0.013496,0.016576,0.016526,0.012726,949.36
2002-08-22,0.012779,0.012760,0.011882,0.011863,0.014052,962.70
2002-08-23,-0.021578,-0.021602,-0.009216,-0.009238,-0.022686,940.86
2002-08-26,0.008440,0.008440,0.010799,0.010795,0.007536,947.95
2002-08-27,-0.014326,-0.014336,-0.010767,-0.010780,-0.013851,934.82
2002-08-28,-0.017674,-0.017840,-0.013288,-0.013454,-0.018132,917.87
2002-08-29,0.001876,0.001796,0.003511,0.003463,-0.000076,917.80
2002-08-30,-0.002308,-0.002327,0.002642,0.002621,-0.001885,916.07
2002-09-03,-0.038177,-0.038196,-0.023480,-0.023502,-0.041536,878.02
2002-09-04,0.017246,0.016960,0.011838,0.011721,0.017517,893.40
2002-09-05,-0.015460,-0.015501,-0.013083,-0.013120,-0.015950,879.15
2002-09-06,0.017566,0.017512,0.014916,0.014870,0.016800,893.92
2002-09-09,0.008651,0.008635,0.000346,0.000331,0.010113,902.96
2002-09-10,0.006450,0.006438,0.002800,0.002782,0.007331,909.58
2002-09-11,0.000661,0.000474,0.002429,0.002190,-0.000143,909.45
2002-09-12,-0.022898,-0.023102,-0.010854,-0.011007,-0.024784,886.91
2002-09-13,0.003227,0.003201,0.002254,0.002168,0.003270,889.81
2002-09-16,-0.000143,-0.000170,-0.006230,-0.006247,0.001450,891.10
